Customer_ID,Last_Order,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Customer_Name,Gender,Age,Region,Customer_Type
CUST04021,2024-10-13,9,181630.0,79,2,3,2,7,At Risk,Ramesh Jain,Male,43,South,New
CUST04022,2024-07-16,9,493120.0,168,1,3,4,8,At Risk,Prateek Reddy,Male,19,North,New
CUST04023,2024-11-15,8,238660.0,46,3,2,2,7,At Risk,Lakshmi Sharma,Female,62,South,Returning
CUST04024,2024-12-19,8,212373.0,12,5,2,2,9,At Risk,Ananya Gupta,Female,30,North,Returning
CUST04025,2024-12-28,12,708344.0,3,5,4,5,14,Champions,Lakshmi Kumar,Female,36,East,Returning
CUST04026,2023-10-12,8,216210.0,446,1,2,2,5,Hibernating,Aadhya Yadav,Female,18,West,Returning
CUST04027,2024-12-14,10,902375.0,17,5,3,5,13,Champions,Reyansh Iyer,Male,57,North,New
CUST04028,2024-12-21,16,475493.5,10,5,5,4,14,Champions,Rohit Agarwal,Male,49,East,Returning
CUST04029,2024-04-04,9,280629.0,271,1,3,2,6,Hibernating,Pari Singh,Female,39,West,Returning
CUST04030,2024-12-11,12,710671.0,20,4,4,5,13,Champions,Sai Joshi,Male,46,West,Returning
CUST04031,2024-10-11,11,1058789.0,81,2,4,5,11,Loyal Customers,Sonal Kumar,Female,19,North,New
CUST04032,2024-02-08,4,361700.0,327,1,1,3,5,Hibernating,Manish Mishra,Male,57,Central,New
CUST04033,2024-12-14,7,82433.0,17,5,1,1,7,At Risk,Rohit Chatterjee,Male,55,East,Returning
CUST04034,2024-11-19,8,174450.0,42,3,2,2,7,At Risk,Nisha Kumar,Female,28,South,Returning
CUST04035,2024-09-08,7,64179.0,114,2,1,1,4,Hibernating,Krishna Gupta,Male,34,Central,Returning
CUST04036,2024-12-11,8,510747.0,20,4,2,4,10,Loyal Customers,Divya Reddy,Female,60,Central,New
CUST04037,2024-10-28,13,257393.0,64,3,5,2,10,Loyal Customers,Riya Mehta,Female,25,East,New
CUST04038,2024-03-11,9,889036.0,295,1,3,5,9,At Risk,Pari Mishra,Female,39,South,Returning
CUST04039,2024-08-06,13,393740.0,147,2,5,3,10,Loyal Customers,Sneha Gupta,Female,21,Central,Returning
CUST04040,2024-12-22,7,82338.0,9,5,1,1,7,At Risk,Anjali Yadav,Female,28,East,New
CUST04041,2024-10-16,11,256492.0,76,2,4,2,8,At Risk,Divya Joshi,Female,25,West,Returning
CUST04042,2024-10-15,11,1048276.0,77,2,4,5,11,Loyal Customers,Aarav Sharma,Male,26,East,New
CUST04043,2024-11-30,15,541767.0,31,4,5,4,13,Champions,Prateek Jain,Male,43,South,Returning
CUST04044,2024-10-27,9,467192.0,65,3,3,4,10,Loyal Customers,Ishita Patel,Female,19,East,Returning
CUST04045,2024-11-23,21,1855691.5,38,4,5,5,14,Champions,Kiran Mehta,Male,33,Central,Returning
CUST04046,2024-08-03,8,348588.0,150,1,2,3,6,Hibernating,Krishna Gupta,Male,48,East,New
CUST04047,2024-08-16,7,40223.5,137,2,1,1,4,Hibernating,Vivaan Yadav,Male,23,East,New
CUST04048,2024-12-02,10,709335.0,29,4,3,5,12,Loyal Customers,Simran Mishra,Female,38,Central,Returning
CUST04049,2024-11-15,11,232566.0,46,3,4,2,9,At Risk,Simran Nair,Female,43,East,New
CUST04050,2024-11-25,10,71184.5,36,4,3,1,8,At Risk,Arjun Patel,Male,36,East,Returning
CUST04051,2024-12-17,10,114674.0,14,5,3,1,9,At Risk,Sneha Gupta,Female,45,East,Returning
CUST04052,2024-12-23,7,285261.0,8,5,2,2,9,At Risk,Divya Singh,Female,25,North,New
CUST04053,2024-12-02,14,327120.0,29,4,5,3,12,Loyal Customers,Aadhya Das,Female,31,South,Returning
CUST04054,2024-12-10,15,325166.0,21,4,5,3,12,Loyal Customers,Kavya Chatterjee,Female,41,North,New
CUST04055,2024-10-22,16,140184.5,70,3,5,1,9,At Risk,Nisha Singh,Female,61,South,Returning
CUST04056,2024-12-31,12,719004.0,0,5,4,5,14,Champions,Ayaan Mehta,Male,54,North,Returning
CUST04057,2024-07-23,7,561633.0,161,1,2,4,7,At Risk,Mahi Nair,Female,43,West,Returning
CUST04058,2024-12-23,9,363417.0,8,5,3,3,11,Loyal Customers,Ishaan Bose,Male,48,North,New
CUST04059,2024-10-12,11,548862.0,80,2,4,4,10,Loyal Customers,Anjali Kumar,Female,49,West,Returning
CUST04060,2024-11-06,13,304597.0,55,3,5,3,11,Loyal Customers,Kavya Mehta,Female,58,South,Returning
CUST04061,2024-12-18,6,151020.0,13,5,1,1,7,At Risk,Manish Mehta,Male,19,South,New
CUST04062,2024-12-10,10,540392.0,21,4,3,4,11,Loyal Customers,Ishaan Mehta,Male,42,North,New
CUST04063,2024-12-02,16,379326.5,29,4,5,3,12,Loyal Customers,Kavya Gupta,Female,61,North,New
CUST04064,2024-01-25,6,153653.0,341,1,1,1,3,Lost,Ramesh Kumar,Male,19,East,Returning
CUST04065,2023-06-04,5,400435.0,576,1,1,3,5,Hibernating,Aadhya Iyer,Female,59,North,Returning
CUST04066,2024-12-18,10,1063018.0,13,5,3,5,13,Champions,Krishna Joshi,Male,18,South,Returning
CUST04067,2024-09-09,5,486680.0,113,2,1,4,7,At Risk,Manish Chatterjee,Male,53,West,Returning
CUST04068,2024-10-08,16,998659.0,84,2,5,5,12,Loyal Customers,Ishita Pillai,Female,29,East,Returning
CUST04069,2024-02-22,12,597857.0,313,1,4,4,9,At Risk,Divya Chatterjee,Female,26,North,New
CUST04070,2024-12-19,10,233731.0,12,5,3,2,10,Loyal Customers,Pari Sharma,Female,53,West,New
CUST04071,2024-11-22,8,296491.0,39,3,2,3,8,At Risk,Nikhil Kumar,Male,58,North,New
CUST04072,2024-09-02,11,225334.0,120,2,4,2,8,At Risk,Priya Yadav,Female,45,East,Returning
CUST04073,2024-11-21,11,168559.0,40,3,4,1,8,At Risk,Mahi Yadav,Female,55,West,Returning
CUST04074,2024-09-17,7,707211.5,105,2,2,5,9,At Risk,Kavya Jain,Female,50,Central,Returning
CUST04075,2024-07-11,3,427190.0,173,1,1,3,5,Hibernating,Pooja Patel,Female,59,North,New
CUST04076,2024-07-12,14,399870.0,172,1,5,3,9,At Risk,Anika Shah,Female,63,South,Returning
CUST04077,2024-05-12,10,197165.5,233,1,3,2,6,Hibernating,Vivaan Verma,Male,39,West,Returning
CUST04078,2024-05-14,9,275902.0,231,1,3,2,6,Hibernating,Rohit Joshi,Male,42,West,Returning
CUST04079,2024-12-18,13,704100.0,13,5,5,5,15,Champions,Nisha Pillai,Female,35,Central,Returning
CUST04080,2023-12-22,10,296627.0,375,1,3,3,7,At Risk,Manish Jain,Male,23,North,New
CUST04081,2024-12-07,19,818679.5,24,4,5,5,14,Champions,Ananya Sharma,Female,35,North,Returning
CUST04082,2024-12-30,8,148668.0,1,5,2,1,8,At Risk,Krishna Das,Male,33,North,Returning
CUST04083,2024-12-18,8,180249.5,13,5,2,2,9,At Risk,Simran Yadav,Female,32,South,Returning
CUST04084,2024-07-10,5,690051.0,174,1,1,5,7,At Risk,Riya Yadav,Female,25,Central,New
CUST04085,2024-10-15,6,579458.0,77,2,1,4,7,At Risk,Amit Kumar,Male,30,South,New
CUST04086,2024-01-03,10,160631.0,363,1,3,1,5,Hibernating,Prateek Verma,Male,60,North,New
CUST04087,2024-12-27,8,291764.0,4,5,2,3,10,Loyal Customers,Deepak Gupta,Male,24,West,Returning
CUST04088,2024-12-10,9,398460.0,21,4,3,3,10,Loyal Customers,Pooja Gupta,Female,34,West,Returning
CUST04089,2024-03-27,7,117918.0,279,1,2,1,4,Hibernating,Sonal Bose,Female,49,Central,Returning
CUST04090,2024-10-18,10,287600.5,74,2,3,2,7,At Risk,Rohit Chatterjee,Male,39,East,Returning
CUST04091,2024-06-04,8,507424.0,210,1,2,4,7,At Risk,Navya Patel,Female,30,South,Returning
CUST04092,2024-05-01,4,27982.0,244,1,1,1,3,Lost,Rohit Das,Male,64,North,New
CUST04093,2024-12-01,11,363811.5,30,4,4,3,11,Loyal Customers,Ramesh Kumar,Male,40,South,Returning
CUST04094,2024-12-26,12,374987.0,5,5,4,3,12,Loyal Customers,Pooja Singh,Female,46,East,Returning
CUST04095,2024-12-19,12,548933.0,12,5,4,4,13,Champions,Rohit Verma,Male,39,South,New
CUST04096,2024-10-21,13,621675.0,71,2,5,4,11,Loyal Customers,Arjun Bose,Male,18,East,New
CUST04097,2024-12-14,13,1207356.5,17,5,5,5,15,Champions,Krishna Pillai,Male,46,West,Returning
CUST04098,2024-12-30,13,294097.0,1,5,5,3,13,Champions,Ramesh Iyer,Male,22,North,New
CUST04099,2024-12-16,8,197766.0,15,5,2,2,9,At Risk,Krishna Jain,Male,52,Central,Returning
CUST04100,2024-07-14,8,100697.5,170,1,2,1,4,Hibernating,Krishna Das,Male,27,West,Returning
CUST04101,2024-09-12,11,287650.5,110,2,4,2,8,At Risk,Priya Mishra,Female,36,Central,New
CUST04102,2024-11-17,12,78026.0,44,3,4,1,8,At Risk,Sai Reddy,Male,54,East,New
CUST04103,2024-12-06,11,314066.0,25,4,4,3,11,Loyal Customers,Nikhil Kumar,Male,24,South,Returning
CUST04104,2024-11-26,7,290422.0,35,4,2,3,9,At Risk,Prateek Chatterjee,Male,63,South,Returning
CUST04105,2024-12-11,13,400539.0,20,4,5,3,12,Loyal Customers,Vivaan Mehta,Male,52,West,Returning
CUST04106,2024-12-14,10,502087.0,17,5,3,4,12,Loyal Customers,Navya Verma,Female,62,West,New
CUST04107,2024-12-21,17,884338.5,10,5,5,5,15,Champions,Ishita Gupta,Female,30,West,Returning
CUST04108,2024-11-02,6,215868.0,59,3,1,2,6,Hibernating,Vivaan Bose,Male,27,North,Returning
CUST04109,2024-03-07,7,438342.0,299,1,2,4,7,At Risk,Pooja Gupta,Female,19,North,Returning
CUST04110,2024-12-26,16,822036.0,5,5,5,5,15,Champions,Lakshmi Mishra,Female,23,North,Returning
CUST04111,2024-02-23,7,46773.5,312,1,2,1,4,Hibernating,Anika Bose,Female,25,North,New
CUST04112,2024-12-11,10,538132.5,20,4,3,4,11,Loyal Customers,Vivaan Chatterjee,Male,53,South,Returning
CUST04113,2024-10-20,11,259994.0,72,2,4,2,8,At Risk,Amit Shah,Male,42,South,New
CUST04114,2024-11-09,9,273539.0,52,3,3,2,8,At Risk,Nikhil Chatterjee,Male,61,West,Returning
CUST04115,2024-11-10,11,822053.0,51,3,4,5,12,Loyal Customers,Nisha Singh,Female,64,South,New
CUST04116,2024-11-14,8,160638.0,47,3,2,1,6,Hibernating,Arjun Singh,Male,57,West,Returning
CUST04117,2024-10-09,14,61997.0,83,2,5,1,8,At Risk,Sneha Patel,Female,24,North,New
CUST04118,2023-12-13,10,277676.0,384,1,3,2,6,Hibernating,Reyansh Iyer,Male,63,South,Returning
CUST04119,2024-11-30,10,241668.0,31,4,3,2,9,At Risk,Sai Gupta,Male,40,West,Returning
CUST04120,2024-11-10,13,690750.0,51,3,5,5,13,Champions,Sonal Nair,Female,36,South,Returning
CUST04121,2024-12-30,16,338824.5,1,5,5,3,13,Champions,Deepak Agarwal,Male,63,South,Returning
CUST04122,2024-11-11,10,197374.0,50,3,3,2,8,At Risk,Reyansh Agarwal,Male,39,East,Returning
CUST04123,2024-12-14,12,335018.0,17,5,4,3,12,Loyal Customers,Aadhya Das,Female,30,South,New
CUST04124,2024-12-31,13,579728.5,0,5,5,4,14,Champions,Divya Gupta,Female,38,Central,New
CUST04125,2024-06-18,6,347723.5,196,1,1,3,5,Hibernating,Kavya Patel,Female,18,East,Returning
CUST04126,2024-11-05,13,389359.0,56,3,5,3,11,Loyal Customers,Ishita Bose,Female,36,West,New
CUST04127,2024-10-28,5,870405.5,64,3,1,5,9,At Risk,Anika Reddy,Female,50,South,New
CUST04128,2024-12-23,7,43602.0,8,5,2,1,8,At Risk,Aadhya Iyer,Female,21,South,New
CUST04129,2024-12-06,7,214864.0,25,4,2,2,8,At Risk,Vihaan Yadav,Male,59,East,Returning
CUST04130,2024-11-21,8,491838.0,40,3,2,4,9,At Risk,Amit Agarwal,Male,20,South,Returning
CUST04131,2024-06-26,9,303412.0,188,1,3,3,7,At Risk,Vihaan Reddy,Male,44,North,New
CUST04132,2024-12-19,12,1099353.0,12,5,4,5,14,Champions,Arjun Sharma,Male,58,East,New
CUST04133,2024-12-26,16,283212.0,5,5,5,2,12,Loyal Customers,Pari Chatterjee,Female,52,South,Returning
CUST04134,2024-12-25,14,129035.0,6,5,5,1,11,Loyal Customers,Nisha Chatterjee,Female,45,East,Returning
CUST04135,2024-04-30,7,56901.0,245,1,2,1,4,Hibernating,Pooja Jain,Female,23,East,Returning
CUST04136,2024-10-04,7,473639.0,88,2,2,4,8,At Risk,Aarav Reddy,Male,23,East,Returning
CUST04137,2024-01-29,6,267748.0,337,1,1,2,4,Hibernating,Ananya Jain,Female,61,North,New
CUST04138,2024-10-03,8,199870.0,89,2,2,2,6,Hibernating,Kiran Reddy,Male,40,East,New
CUST04139,2024-11-18,11,624137.5,43,3,4,4,11,Loyal Customers,Divya Kumar,Female,50,South,New
CUST04140,2024-11-14,9,600835.0,47,3,3,4,10,Loyal Customers,Mahi Verma,Female,33,East,Returning
CUST04141,2023-12-13,9,507195.0,384,1,3,4,8,At Risk,Ishaan Reddy,Male,41,South,Returning
CUST04142,2024-12-11,9,83702.0,20,4,3,1,8,At Risk,Vivaan Patel,Male,22,West,New
CUST04143,2024-12-28,12,597135.0,3,5,4,4,13,Champions,Prateek Jain,Male,58,East,Returning
CUST04144,2024-12-17,7,452173.0,14,5,2,4,11,Loyal Customers,Anjali Patel,Female,59,East,Returning
CUST04145,2024-12-16,10,427562.0,15,5,3,3,11,Loyal Customers,Anjali Nair,Female,30,North,Returning
CUST04146,2024-12-04,10,876643.0,27,4,3,5,12,Loyal Customers,Diya Joshi,Female,64,West,Returning
CUST04147,2024-09-28,8,265638.0,94,2,2,2,6,Hibernating,Suresh Patel,Male,29,South,Returning
CUST04148,2024-12-05,7,28786.0,26,4,2,1,7,At Risk,Aarav Mehta,Male,22,North,Returning
CUST04149,2024-12-08,12,413649.0,23,4,4,3,11,Loyal Customers,Diya Yadav,Female,54,North,Returning
CUST04150,2024-10-01,10,601912.0,91,2,3,4,9,At Risk,Anjali Iyer,Female,48,North,Returning
CUST04151,2024-12-20,9,315631.0,11,5,3,3,11,Loyal Customers,Arjun Singh,Male,45,West,Returning
CUST04152,2024-08-06,8,755809.0,147,2,2,5,9,At Risk,Ishaan Bose,Male,45,North,Returning
CUST04153,2024-12-18,14,824472.5,13,5,5,5,15,Champions,Kavya Iyer,Female,47,West,Returning
CUST04154,2024-12-22,12,190587.0,9,5,4,2,11,Loyal Customers,Manish Kumar,Male,35,West,Returning
CUST04155,2023-12-16,5,225760.0,381,1,1,2,4,Hibernating,Amit Singh,Male,61,North,Returning
CUST04156,2024-11-25,3,22995.0,36,4,1,1,6,Hibernating,Amit Das,Male,44,South,New
CUST04157,2024-10-27,7,541892.0,65,3,2,4,9,At Risk,Reyansh Bose,Male,52,South,Returning
CUST04158,2024-12-05,6,148270.0,26,4,1,1,6,Hibernating,Lakshmi Yadav,Female,43,North,Returning
CUST04159,2024-11-25,13,964179.0,36,4,5,5,14,Champions,Nisha Nair,Female,56,North,Returning
CUST04160,2023-10-24,8,174260.0,434,1,2,2,5,Hibernating,Divya Jain,Female,35,West,Returning
CUST04161,2024-10-19,5,575029.0,73,2,1,4,7,At Risk,Ramesh Patel,Male,50,North,Returning
CUST04162,2024-12-26,11,802296.0,5,5,4,5,14,Champions,Ramesh Pillai,Male,42,East,New
CUST04163,2024-11-10,7,487402.0,51,3,2,4,9,At Risk,Manish Gupta,Male,48,South,Returning
CUST04164,2024-08-21,8,248403.0,132,2,2,2,6,Hibernating,Ramesh Mishra,Male,54,North,Returning
CUST04165,2024-10-13,11,333213.0,79,2,4,3,9,At Risk,Pari Verma,Female,19,South,New
CUST04166,2024-12-13,6,290644.5,18,4,1,3,8,At Risk,Rahul Reddy,Male,50,South,Returning
CUST04167,2024-12-22,13,1498812.5,9,5,5,5,15,Champions,Kiran Joshi,Male,56,West,New
CUST04168,2024-02-08,12,481357.0,327,1,4,4,9,At Risk,Arjun Bose,Male,60,East,Returning
CUST04169,2024-12-16,4,83960.0,15,5,1,1,7,At Risk,Rahul Das,Male,60,South,New
CUST04170,2024-09-27,13,450454.0,95,2,5,4,11,Loyal Customers,Aditya Iyer,Male,49,South,Returning
CUST04171,2024-02-10,7,671770.0,325,1,2,5,8,At Risk,Kiran Mishra,Male,35,West,New
CUST04172,2024-12-31,9,1020048.0,0,5,3,5,13,Champions,Pari Bose,Female,34,East,Returning
CUST04173,2024-12-03,12,236468.0,28,4,4,2,10,Loyal Customers,Ishaan Kumar,Male,51,South,New
CUST04174,2024-05-01,10,260350.5,244,1,3,2,6,Hibernating,Arjun Iyer,Male,56,East,Returning
CUST04175,2024-11-04,17,814217.0,57,3,5,5,13,Champions,Ishita Das,Female,24,North,Returning
CUST04176,2023-12-20,7,178824.0,377,1,2,2,5,Hibernating,Kavya Iyer,Female,59,North,New
CUST04177,2024-11-08,11,313669.5,53,3,4,3,10,Loyal Customers,Divya Verma,Female,52,South,Returning
CUST04178,2024-12-01,14,385313.0,30,4,5,3,12,Loyal Customers,Meera Patel,Female,47,East,New
CUST04179,2024-11-30,13,1160680.0,31,4,5,5,14,Champions,Vivaan Das,Male,29,North,Returning
CUST04180,2024-11-07,10,225944.0,54,3,3,2,8,At Risk,Vihaan Das,Male,52,Central,Returning
CUST04181,2024-10-07,9,295416.5,85,2,3,3,8,At Risk,Ramesh Mishra,Male,28,East,Returning
CUST04182,2024-12-24,10,500164.0,7,5,3,4,12,Loyal Customers,Anika Chatterjee,Female,61,South,Returning
CUST04183,2024-12-17,10,216925.0,14,5,3,2,10,Loyal Customers,Divya Nair,Female,21,South,Returning
CUST04184,2024-11-03,15,714231.5,58,3,5,5,13,Champions,Amit Nair,Male,42,Central,New
CUST04185,2023-11-14,4,184232.5,413,1,1,2,4,Hibernating,Deepak Patel,Male,49,West,Returning
CUST04186,2023-11-01,5,431430.0,426,1,1,3,5,Hibernating,Sonal Sharma,Female,37,Central,New
CUST04187,2024-08-25,7,322537.0,128,2,2,3,7,At Risk,Vihaan Chatterjee,Male,48,South,Returning
CUST04188,2024-12-10,11,800250.0,21,4,4,5,13,Champions,Diya Gupta,Female,21,West,Returning
CUST04189,2024-10-23,12,512260.5,69,3,4,4,11,Loyal Customers,Anjali Verma,Female,55,North,New
CUST04190,2024-12-30,14,757274.5,1,5,5,5,15,Champions,Pari Mishra,Female,64,North,New
CUST04191,2024-11-01,9,221412.5,60,3,3,2,8,At Risk,Riya Reddy,Female,18,South,New
CUST04192,2024-11-09,16,507117.0,52,3,5,4,12,Loyal Customers,Divya Chatterjee,Female,20,South,Returning
CUST04193,2024-12-08,7,468181.0,23,4,2,4,10,Loyal Customers,Kiran Jain,Male,54,East,Returning
CUST04194,2024-11-22,11,550929.0,39,3,4,4,11,Loyal Customers,Pooja Reddy,Female,39,North,New
CUST04195,2024-12-12,15,810487.0,19,4,5,5,14,Champions,Diya Mehta,Female,34,North,Returning
CUST04196,2024-12-02,7,70648.0,29,4,2,1,7,At Risk,Sai Patel,Male,31,North,New
CUST04197,2024-11-06,10,111732.0,55,3,3,1,7,At Risk,Manish Nair,Male,58,East,Returning
CUST04198,2024-08-19,14,517722.0,134,2,5,4,11,Loyal Customers,Vihaan Mishra,Male,52,South,Returning
CUST04199,2024-12-08,8,23710.0,23,4,2,1,7,At Risk,Prateek Sharma,Male,30,West,Returning
CUST04200,2024-07-26,7,122284.5,158,1,2,1,4,Hibernating,Aadhya Yadav,Female,52,North,Returning
CUST04201,2024-09-26,13,812778.0,96,2,5,5,12,Loyal Customers,Anika Sharma,Female,60,West,Returning
CUST04202,2024-04-26,8,375995.0,249,1,2,3,6,Hibernating,Sai Bose,Male,19,North,New
CUST04203,2024-10-20,10,149147.0,72,2,3,1,6,Hibernating,Kiran Yadav,Male,64,South,Returning
CUST04204,2024-10-06,12,650305.0,86,2,4,5,11,Loyal Customers,Simran Bose,Female,30,Central,Returning
CUST04205,2024-12-21,11,784784.0,10,5,4,5,14,Champions,Ishaan Jain,Male,33,East,Returning
CUST04206,2024-12-22,10,50438.0,9,5,3,1,9,At Risk,Manish Pillai,Male,35,North,New
CUST04207,2024-12-09,16,501873.0,22,4,5,4,13,Champions,Anjali Iyer,Female,24,West,Returning
CUST04208,2024-10-26,7,167712.0,66,3,2,1,6,Hibernating,Aditya Kumar,Male,62,South,Returning
CUST04209,2024-12-29,8,167710.5,2,5,2,1,8,At Risk,Arjun Sharma,Male,53,West,Returning
CUST04210,2024-09-21,9,682617.5,101,2,3,5,10,Loyal Customers,Reyansh Singh,Male,58,West,New
CUST04211,2024-11-14,15,528345.5,47,3,5,4,12,Loyal Customers,Aarav Mehta,Male,47,East,Returning
CUST04212,2024-11-02,10,543305.5,59,3,3,4,10,Loyal Customers,Aadhya Mehta,Female,59,West,New
CUST04213,2024-12-03,10,821541.0,28,4,3,5,12,Loyal Customers,Nikhil Kumar,Male,58,South,New
CUST04214,2024-11-12,9,313171.0,49,3,3,3,9,At Risk,Ayaan Mishra,Male,24,West,Returning
CUST04215,2024-12-31,20,539152.5,0,5,5,4,14,Champions,Meera Mehta,Female,32,East,New
CUST04216,2024-10-25,10,474584.5,67,3,3,4,10,Loyal Customers,Pari Iyer,Female,57,Central,New
CUST04217,2024-12-05,13,667539.5,26,4,5,5,14,Champions,Kiran Kumar,Male,36,North,Returning
CUST04218,2024-12-21,9,449870.0,10,5,3,4,12,Loyal Customers,Nikhil Mishra,Male,60,Central,New
CUST04219,2024-10-18,10,237543.0,74,2,3,2,7,At Risk,Aadhya Singh,Female,54,Central,Returning
CUST04220,2023-10-19,3,80740.5,439,1,1,1,3,Lost,Sai Kumar,Male,19,Central,Returning
CUST04221,2024-12-14,12,870058.0,17,5,4,5,14,Champions,Kiran Bose,Male,59,East,Returning
CUST04222,2024-10-17,13,521918.0,75,2,5,4,11,Loyal Customers,Nisha Sharma,Female,30,West,New
CUST04223,2024-11-30,10,133321.0,31,4,3,1,8,At Risk,Lakshmi Agarwal,Female,57,North,New
CUST04224,2024-12-26,12,693297.0,5,5,4,5,14,Champions,Ishita Mehta,Female,58,East,Returning
CUST04225,2024-09-11,11,813134.0,111,2,4,5,11,Loyal Customers,Riya Agarwal,Female,60,Central,Returning
CUST04226,2024-12-06,13,623144.0,25,4,5,4,13,Champions,Anjali Verma,Female,60,North,Returning
CUST04227,2024-11-22,12,528083.5,39,3,4,4,11,Loyal Customers,Rohit Sharma,Male,48,North,New
CUST04228,2024-10-17,12,840152.0,75,2,4,5,11,Loyal Customers,Anika Mishra,Female,33,South,Returning
CUST04229,2024-12-23,9,181843.0,8,5,3,2,10,Loyal Customers,Ramesh Bose,Male,59,West,New
CUST04230,2024-12-10,10,246925.0,21,4,3,2,9,At Risk,Deepak Jain,Male,61,South,Returning
CUST04231,2024-12-27,8,123556.0,4,5,2,1,8,At Risk,Meera Iyer,Female,23,Central,Returning
CUST04232,2024-08-08,9,199648.0,145,2,3,2,7,At Risk,Ananya Bose,Female,45,South,New
CUST04233,2022-12-14,3,12530.0,748,1,1,1,3,Lost,Suresh Bose,Male,49,Central,Returning
CUST04234,2024-05-05,11,171752.0,240,1,4,2,7,At Risk,Sonal Agarwal,Female,61,North,New
CUST04235,2024-10-19,7,245850.0,73,2,2,2,6,Hibernating,Manish Bose,Male,27,Central,Returning
CUST04236,2024-05-11,7,515364.0,234,1,2,4,7,At Risk,Ayaan Verma,Male,35,Central,Returning
CUST04237,2024-11-10,16,577153.0,51,3,5,4,12,Loyal Customers,Rahul Sharma,Male,21,Central,New
CUST04238,2024-12-06,14,1201028.0,25,4,5,5,14,Champions,Kavya Agarwal,Female,26,North,Returning
CUST04239,2024-06-16,11,219497.0,198,1,4,2,7,At Risk,Priya Shah,Female,24,North,Returning
CUST04240,2024-11-09,6,99442.0,52,3,1,1,5,Hibernating,Aditya Nair,Male,25,North,Returning
CUST04241,2024-09-13,7,82076.0,109,2,2,1,5,Hibernating,Kavya Bose,Female,60,West,New
CUST04242,2024-11-12,8,199946.0,49,3,2,2,7,At Risk,Vihaan Bose,Male,24,South,Returning
CUST04243,2024-10-04,13,492492.0,88,2,5,4,11,Loyal Customers,Simran Pillai,Female,58,South,New
CUST04244,2024-07-15,7,249374.0,169,1,2,2,5,Hibernating,Kiran Mishra,Male,57,East,Returning
CUST04245,2024-10-13,10,267361.0,79,2,3,2,7,At Risk,Aarav Gupta,Male,20,North,Returning
CUST04246,2024-05-08,8,576246.0,237,1,2,4,7,At Risk,Riya Mehta,Female,34,Central,New
CUST04247,2024-09-27,13,197775.5,95,2,5,2,9,At Risk,Nikhil Pillai,Male,19,South,New
CUST04248,2024-12-29,15,308235.0,2,5,5,3,13,Champions,Kiran Joshi,Male,32,North,Returning
CUST04249,2024-05-27,4,124980.0,218,1,1,1,3,Lost,Sonal Joshi,Female,63,South,Returning
CUST04250,2024-12-11,11,528673.0,20,4,4,4,12,Loyal Customers,Divya Reddy,Female,46,East,Returning
CUST04251,2024-10-12,12,348850.0,80,2,4,3,9,At Risk,Manish Chatterjee,Male,39,West,New
CUST04252,2024-12-14,8,196605.0,17,5,2,2,9,At Risk,Arjun Iyer,Male,21,East,Returning
CUST04253,2024-07-11,9,212485.0,173,1,3,2,6,Hibernating,Suresh Mishra,Male,23,North,New
CUST04254,2024-06-20,12,285240.0,194,1,4,2,7,At Risk,Amit Bose,Male,55,West,Returning
CUST04255,2024-09-17,8,335309.0,105,2,2,3,7,At Risk,Sai Jain,Male,43,North,Returning
CUST04256,2024-12-27,11,462926.0,4,5,4,4,13,Champions,Mahi Iyer,Female,28,North,Returning
CUST04257,2024-12-09,13,242742.0,22,4,5,2,11,Loyal Customers,Pari Bose,Female,43,West,New
CUST04258,2024-12-13,13,401950.0,18,4,5,3,12,Loyal Customers,Arjun Gupta,Male,34,Central,Returning
CUST04259,2024-11-29,9,219781.0,32,4,3,2,9,At Risk,Reyansh Gupta,Male,41,East,Returning
CUST04260,2024-11-06,15,658659.5,55,3,5,5,13,Champions,Manish Bose,Male,45,South,Returning
CUST04261,2024-06-28,9,498702.0,186,1,3,4,8,At Risk,Vihaan Mishra,Male,52,West,New
CUST04262,2024-12-04,13,685383.0,27,4,5,5,14,Champions,Nisha Iyer,Female,48,South,Returning
CUST04263,2024-10-07,11,217261.0,85,2,4,2,8,At Risk,Ayaan Mehta,Male,30,East,Returning
CUST04264,2024-11-10,11,414918.5,51,3,4,3,10,Loyal Customers,Prateek Verma,Male,52,South,New
CUST04265,2024-07-20,6,264919.0,164,1,1,2,4,Hibernating,Aadhya Pillai,Female,33,South,Returning
CUST04266,2024-11-18,11,231366.0,43,3,4,2,9,At Risk,Krishna Pillai,Male,32,West,New
CUST04267,2024-12-03,12,647523.0,28,4,4,5,13,Champions,Diya Gupta,Female,60,North,New
CUST04268,2024-07-03,9,374934.0,181,1,3,3,7,At Risk,Rahul Verma,Male,35,North,New
CUST04269,2024-11-15,10,389256.0,46,3,3,3,9,At Risk,Pari Reddy,Female,64,East,Returning
CUST04270,2024-12-12,12,597070.0,19,4,4,4,12,Loyal Customers,Kavya Singh,Female,54,Central,Returning
CUST04271,2024-12-26,16,1456654.5,5,5,5,5,15,Champions,Simran Joshi,Female,58,South,Returning
CUST04272,2024-12-24,12,611580.0,7,5,4,4,13,Champions,Anika Shah,Female,44,West,New
CUST04273,2024-11-16,14,1191800.0,45,3,5,5,13,Champions,Ayaan Bose,Male,52,Central,Returning
